id,x,y,deg
143_27,s6.019122,s3.469662,s-130.096112
143_28,s5.914454,s4.056128,s-85.329175
143_29,s5.980978,s4.713566,s229.953619
143_30,s6.981361,s2.897344,s252.967985
143_31,s6.585951,s5.125787,s-183.919894
143_32,s7.169372,s6.356004,s526.090909
143_33,s8.4361,s3.826283,s109.281099
143_34,s7.615776,s4.635152,s309.74084
143_35,s9.10524,s3.429882,s-164.064004
143_36,s10.021203,s5.736815,s165.022956
143_37,s9.489127,s7.187031,s63.722285
143_38,s8.275692,s4.710919,s247.913926
143_39,s11.046319,s3.400228,s-257.512168
143_40,s9.57936,s3.758205,s567.235374
143_41,s10.801293,s2.71489,s58.850131
143_42,s10.691258,s3.91263,s278.280323
143_43,s10.222559,s3.640613,s1.242749
143_44,s11.524733,s3.813949,s212.151625
143_45,s11.750059,s4.22743,s23.682113
143_46,s10.941333,s5.120232,s199.318684
143_47,s12.407436,s4.503144,s55.24488
143_48,s4.235328,s6.693864,s-90.198359
143_49,s4.340936,s5.197378,s155.564549
143_50,s5.511954,s7.908652,s-160.232865
143_51,s5.130647,s4.28748,s208.68979
143_52,s4.464862,s4.448553,s195.404123
143_53,s6.852928,s3.305731,s407.070227
143_54,s6.973121,s3.889274,s11.992439
143_55,s8.042095,s5.51798,s140.19646
143_56,s7.209011,s6.857292,s52.612576
143_57,s6.105789,s6.628816,s0.817871
143_58,s9.493011,s5.07986,s-245.008789
143_59,s7.066728,s4.672969,s-34.100503
143_60,s7.588493,s6.663374,s274.379852
143_61,s8.31639,s6.103502,s-84.976074
143_62,s9.32053,s3.924892,s13.143321
143_63,s9.418008,s7.945666,s-247.016068
143_64,s9.607257,s4.389089,s-395.168787
143_65,s11.108065,s6.300214,s327.393902
143_66,s10.414882,s5.073243,s152.730355
143_67,s9.78385,s6.591853,s186.74693
143_68,s10.464641,s6.154278,s24.444406
143_69,s10.570066,s4.514442,s245.987596
143_70,s10.668531,s5.861596,s-85.758356
143_71,s11.996007,s5.281376,s113.657442
143_72,s4.601023,s6.139112,s313.284762
143_73,s4.435354,s7.135757,s0.194268
143_74,s4.376023,s5.63572,s21.175278
143_75,s5.230496,s5.822163,s4.292635
143_76,s5.562426,s4.920866,s188.182092
143_77,s6.617189,s5.682454,s-133.295998
143_78,s4.765294,s5.471853,s265.553631
143_79,s8.152096,s7.214034,s-267.81719
143_80,s6.005785,s8.899684,s-296.066723
143_81,s7.123385,s8.533261,s275.293122
143_82,s9.009975,s5.847718,s234.860022
143_83,s7.737059,s5.991365,s-225.778437
143_84,s5.654921,s5.28043,s293.330548
143_85,s7.537162,s7.53297,s-351.707179
143_86,s6.35253,s9.445699,s338.905163
143_87,s9.199318,s6.480904,s-337.612089
143_88,s10.568685,s6.714553,s284.553709
143_89,s8.526761,s7.147216,s199.624139
143_90,s11.642834,s8.052782,s507.710101
143_91,s11.419548,s5.528685,s95.182368
143_92,s11.809961,s5.858331,s-0.777525
143_93,s12.293302,s5.827853,s-170.755855
143_94,s12.290995,s6.39014,s39.989771
143_95,s11.714035,s7.342415,s238.927819
143_96,s4.921932,s8.116896,s-77.963956
143_97,s5.530531,s6.737815,s52.691461
143_98,s4.293143,s8.202943,s309.859606
143_99,s6.102931,s7.949565,s-145.642522
143_100,s5.333316,s8.664705,s-116.299554
143_101,s6.634135,s6.403577,s141.113053
143_102,s7.86156,s8.320179,s-171.516347
143_103,s5.848368,s5.909586,s47.017026
143_104,s8.942861,s5.228939,s64.620844
143_105,s7.870014,s8.937686,s329.40643
143_106,s4.925325,s7.544642,s-116.009697
143_107,s6.485744,s8.934231,s153.72906
143_108,s9.097694,s8.394007,s-276.719046
143_109,s9.076486,s9.213813,s244.617467
143_110,s9.192878,s10.18158,s240.482487
143_111,s6.893693,s8.112587,s-168.108521
143_112,s10.915214,s7.599643,s452.987407
143_113,s8.8424,s9.870221,s-207.081416
143_114,s11.12057,s9.234309,s135.734087
143_115,s11.751821,s8.817551,s127.588557
143_116,s11.737909,s9.999179,s-126.515922
143_117,s12.268409,s7.456637,s332.693902
143_118,s10.238551,s8.089952,s-277.237111
143_119,s12.078705,s8.532589,s546.190955
143_120,s4.345621,s9.295728,s24.266487
143_121,s4.732849,s9.787808,s60.500269
143_122,s5.869017,s9.476653,s417.624833
143_123,s6.152493,s10.101276,s99.909778
143_124,s6.876931,s9.923535,s225.761684
143_125,s4.843241,s9.453236,s-131.519194
143_126,s7.543029,s10.149686,s426.084274
143_127,s4.508647,s8.938445,s-90.570913
143_128,s5.188242,s10.175665,s425.777457
143_129,s6.906734,s9.221184,s269.473387
143_130,s7.65629,s9.538192,s-37.399683
143_131,s8.357212,s7.572802,s-21.275052
143_132,s9.987073,s10.133872,s265.585908
143_133,s12.049352,s9.300058,s213.281497
143_134,s10.34374,s8.702477,s-242.99564
143_135,s8.566325,s10.178093,s-286.84513
143_136,s9.900954,s7.083388,s-68.020542
143_137,s8.656799,s8.913645,s-232.014487
143_138,s9.91364,s9.485161,s63.180845
143_139,s11.643445,s9.418343,s-290.369689
143_140,s11.232233,s10.159612,s121.614414
143_141,s12.39125,s10.179366,s-294.378318
143_142,s10.719601,s8.468157,s226.212059
144_0,s4.397649,s1.943296,s22.569099
144_1,s4.782806,s2.136332,s235.573126
144_2,s4.552883,s2.494896,s-21.612071
144_3,s5.575803,s1.907726,s349.944067
144_4,s5.512126,s3.070096,s-82.450768
144_5,s6.249021,s2.027248,s249.766988
144_6,s6.029111,s2.761149,s-191.570233
144_7,s6.68598,s4.570042,s198.354146
144_8,s6.519969,s3.0174,s-5.944795
144_9,s6.412746,s2.535654,s283.050138
144_10,s7.738031,s2.593097,s-223.627273
144_11,s8.498904,s4.099082,s401.920664
144_12,s7.760705,s3.04045,s-117.781775
144_13,s7.889742,s2.171094,s237.39425
144_14,s8.683265,s2.296584,s59.949658
144_15,s9.728287,s2.141247,s242.736186
144_16,s9.756786,s3.128107,s145.802785
144_17,s10.01856,s2.692613,s215.601422
144_18,s10.78059,s1.894182,s-8.92894
144_19,s11.287301,s2.026628,s255.266919
144_20,s11.766956,s2.352611,s-79.205276
144_21,s12.718918,s2.028866,s111.321871
144_22,s12.208555,s3.306227,s100.181297
144_23,s12.527765,s2.93519,s206.722106
144_24,s4.430021,s3.375854,s159.490067
144_25,s4.712794,s3.578296,s-16.005396
144_26,s6.083501,s3.480433,s32.875663
144_27,s5.310831,s2.459803,s29.596257
144_28,s5.920801,s4.391319,s210.802988
144_29,s5.322201,s4.45464,s-156.849529
144_30,s5.134584,s8.178513,s244.756761
144_31,s6.352014,s5.642014,s160.596136
144_32,s7.158658,s3.034749,s22.632594
144_33,s6.904251,s2.123163,s-42.639814
144_34,s7.602179,s3.558904,s283.035703
144_35,s7.652523,s6.940483,s-240.852006
144_36,s9.23889,s3.364158,s368.711646
144_37,s9.465037,s5.718672,s-35.299439
144_38,s9.279551,s2.063034,s104.190853
144_39,s9.388833,s4.362373,s283.219478
144_40,s10.33189,s5.235276,s111.187011
144_41,s10.667789,s4.875945,s-97.5676
144_42,s10.575744,s2.812544,s-56.473215
144_43,s10.97155,s4.273132,s222.939044
144_44,s11.225922,s2.636185,s303.81632
144_45,s11.220881,s3.415209,s-71.784738
144_46,s12.433659,s5.770123,s199.662908
144_47,s12.544762,s3.366178,s-21.239572
144_48,s4.904118,s6.293988,s127.260819
144_49,s4.894527,s4.702106,s144.636082
144_50,s5.299911,s3.394549,s23.472952
144_51,s4.438672,s5.100038,s159.982336
144_52,s5.820725,s5.1561,s121.65344
144_53,s7.007213,s5.016434,s219.548123
144_54,s5.446087,s5.615374,s88.783508
144_55,s9.064288,s8.246027,s512.308108
144_56,s7.793317,s4.178711,s90.106511
144_57,s7.596218,s5.638496,s56.5064
144_58,s7.028078,s5.343019,s41.21503
144_59,s8.71579,s4.652884,s343.460861
144_60,s8.373838,s3.239329,s330.946729
144_61,s9.786178,s7.969721,s123.114343
144_62,s9.524499,s5.188527,s57.701986
144_63,s10.298969,s6.92972,s177.743535
144_64,s10.12796,s5.916815,s159.84666
144_65,s9.008691,s2.744805,s21.642025
144_66,s11.76472,s4.055283,s32.856656
144_67,s10.358356,s3.581536,s160.35502
144_68,s12.56414,s4.718541,s-181.340639
144_69,s11.571209,s5.529938,s262.917444
144_70,s12.264722,s3.809889,s5.949342
144_71,s12.422715,s6.326826,s141.377718
144_72,s5.289322,s6.675074,s250.040673
144_73,s4.455477,s6.800809,s-195.188736
144_74,s5.054896,s5.140692,s410.316212
144_75,s5.860762,s7.005996,s-56.716329
144_76,s6.455736,s6.312367,s280.734971
144_77,s7.232994,s9.539206,s100.494271
144_78,s5.963244,s7.680723,s632.74706
144_79,s8.495641,s5.174373,s74.637693
144_80,s7.824561,s4.654801,s393.864773
144_81,s6.316835,s9.11042,s262.596481
144_82,s8.408057,s5.95262,s487.417834
144_83,s8.918065,s6.158187,s285.030527
144_84,s10.125157,s8.332226,s433.936275
144_85,s8.20739,s7.566762,s-200.126217
144_86,s10.931782,s6.987758,s406.322025
144_87,s10.589341,s8.151714,s5.427017
144_88,s9.617633,s3.683088,s323.696468
144_89,s9.288693,s7.206904,s179.687751
144_90,s12.297731,s7.954889,s438.006013
144_91,s10.449848,s4.41539,s202.344107
144_92,s11.832972,s4.829149,s425.45884
144_93,s11.180295,s6.572615,s329.484654
144_94,s10.917814,s5.517365,s40.527111
144_95,s12.019947,s8.516278,s23.423071
144_96,s4.924742,s7.059368,s57.448089
144_97,s4.447846,s9.07428,s22.218781
144_98,s5.397855,s7.688814,s-173.403992
144_99,s6.966432,s6.91181,s88.75233
144_100,s5.543494,s8.429375,s-80.298176
144_101,s7.576294,s9.775571,s276.25951
144_102,s6.216706,s6.11721,s94.556768
144_103,s6.952754,s7.518193,s340.629923
144_104,s7.589024,s6.298331,s-82.913293
144_105,s7.215729,s10.214954,s653.139562
144_106,s8.667663,s9.746782,s478.32381
144_107,s7.512497,s8.499583,s-198.457226
144_108,s8.415133,s8.195265,s-236.178671
144_109,s8.402372,s6.810006,s199.426119
144_110,s9.210431,s8.829354,s-96.683503
144_111,s8.064332,s9.145905,s475.515695
144_112,s9.639554,s9.324152,s-128.571009
144_113,s11.245044,s7.879037,s101.012671
144_114,s11.080207,s10.138538,s61.525844
144_115,s12.475616,s8.602561,s-145.228908
144_116,s8.670265,s8.411486,s372.941253
144_117,s11.396774,s5.946046,s432.555254
144_118,s12.17694,s6.819781,s-240.379816
144_119,s10.44373,s9.74199,s13.960926
144_120,s5.705308,s10.18734,s554.978966
144_121,s5.36044,s9.535635,s239.914849
144_122,s6.52347,s10.319709,s548.615787
144_123,s4.353898,s10.094872,s-66.278618
144_124,s4.29902,s8.124509,s-68.550061
144_125,s4.930113,s7.75915,s108.521689
144_126,s5.109806,s8.784563,s453.307156
144_127,s4.993216,s9.883016,s168.680493
144_128,s6.465041,s8.47911,s201.859031
144_129,s9.558418,s10.250633,s127.473864
144_130,s6.920863,s8.566049,s-42.129107
144_131,s8.893904,s9.103376,s-29.380063
144_132,s10.595707,s9.102281,s421.61288
144_133,s8.763257,s10.175087,s70.279493
144_134,s9.784352,s9.71375,s329.282667
144_135,s11.465426,s9.739365,s365.615394
144_136,s11.982973,s7.288888,s-426.912845
144_137,s11.195616,s8.960411,s30.608097
144_138,s11.395294,s8.419016,s62.834918
144_139,s12.51761,s6.936823,s-27.778527
144_140,s12.612712,s10.179399,s428.26945
144_141,s9.93134,s7.272558,s-42.963873
144_142,s11.970825,s9.830382,s-156.417414
144_143,s12.578774,s8.998467,s-0.004626
145_0,s4.225311,s2.29575,s-31.006576
145_1,s4.747234,s2.297037,s248.209698
145_2,s5.317907,s2.588597,s59.184397
145_3,s5.825284,s2.937163,s167.240508
145_4,s6.42005,s2.818018,s38.214314
145_5,s5.708686,s4.059026,s176.053564
145_6,s6.197622,s2.295994,s-113.543928
145_7,s8.03084,s3.304353,s406.018499
145_8,s6.259523,s3.568367,s290.066542
145_9,s7.232334,s4.824227,s152.631402
145_10,s9.246133,s2.70464,s16.352355
145_11,s7.266096,s2.296903,s249.627995
145_12,s8.631101,s2.397393,s97.415154
145_13,s9.335022,s2.357173,s-109.064939
145_14,s9.997068,s2.672257,s-58.839668
145_15,s10.772401,s2.55787,s128.802503
145_16,s9.877757,s4.079013,s-172.509747
145_17,s10.944653,s3.774759,s57.672354
145_18,s11.123188,s2.750845,s-5.983068
145_19,s11.514216,s4.09463,s167.786329
145_20,s11.759871,s2.577186,s4.935207
145_21,s12.219993,s4.6463,s228.453874
145_22,s12.043272,s3.180173,s-44.028785
145_23,s12.378183,s2.316695,s96.179571
145_24,s13.070593,s2.942719,s91.585963
145_25,s12.94179,s2.234505,s39.090341
145_26,s4.273271,s3.212182,s152.931438
145_27,s4.239584,s3.978818,s21.618786
145_28,s5.339386,s3.090615,s350.71389
145_29,s5.594809,s4.642557,s-137.012219
145_30,s6.388735,s4.407182,s-132.570659
145_31,s4.987053,s4.980664,s270.121999
145_32,s7.096316,s3.433695,s108.015054
145_33,s8.062273,s6.741087,s138.282788
145_34,s7.367912,s6.76558,s186.882846
145_35,s6.883004,s2.793142,s-71.442232
145_36,s8.578152,s3.16001,s360.493065
145_37,s7.435488,s4.153947,s-30.692981
145_38,s9.457033,s3.492239,s201.632606
145_39,s10.219338,s4.560631,s-125.42402
145_40,s10.301413,s3.53356,s247.343123
145_41,s9.450889,s7.070749,s143.081036
145_42,s11.35103,s4.746125,s144.011552
145_43,s12.254764,s3.878309,s51.630115
145_44,s11.416913,s2.303569,s111.729659
145_45,s10.909027,s7.609898,s23.755448
145_46,s11.859952,s5.170926,s186.128461
145_47,s11.665964,s7.874835,s7.996298
145_48,s12.031901,s5.807343,s96.038181
145_49,s12.285202,s5.276329,s-126.959838
145_50,s13.06675,s4.32557,s409.342843
145_51,s12.913606,s3.38208,s-27.113421
145_52,s4.25087,s5.396192,s18.768627
145_53,s4.677074,s4.606316,s72.439727
145_54,s5.096615,s4.268513,s-167.954729
145_55,s4.773416,s3.430486,s371.315519
145_56,s5.945285,s5.331011,s91.834612
145_57,s5.49495,s5.817174,s284.783376
145_58,s6.73214,s6.285081,s63.021062
145_59,s6.191131,s4.954734,s300.520355
145_60,s7.528594,s10.67646,s-213.802311
145_61,s6.234798,s7.731245,s-79.957463
145_62,s7.749493,s9.650784,s-81.56315
145_63,s7.379768,s5.181272,s-80.069053
145_64,s8.065024,s7.370699,s14.239774
145_65,s8.113169,s3.835107,s386.953664
145_66,s8.868215,s8.682045,s267.626959
145_67,s9.028531,s4.57909,s217.04666
145_68,s8.525656,s4.808747,s-188.975472
145_69,s9.565208,s4.796138,s359.365749
145_70,s9.706921,s6.388245,s302.749029
145_71,s10.248669,s4.995568,s44.207628
145_72,s8.952735,s7.733167,s296.52886
145_73,s11.494434,s5.244661,s98.051243
145_74,s12.992397,s7.811712,s191.145921
145_75,s12.997157,s6.83325,s160.236889
145_76,s12.784059,s5.957505,s126.838667
145_77,s12.961131,s5.45183,s196.474686
145_78,s4.283053,s6.47315,s191.307961
145_79,s4.23923,s7.112942,s-204.246302
145_80,s4.876571,s6.066394,s14.956276
145_81,s4.751229,s7.031432,s-45.378455
145_82,s7.039487,s5.671398,s282.785438
145_83,s6.606192,s8.650114,s422.349371
145_84,s5.910489,s8.146122,s361.200964
145_85,s8.117,s10.229941,s-442.229943
145_86,s5.799864,s9.628464,s281.262345
145_87,s12.34116,s8.888386,s-614.660048
145_88,s8.318241,s5.074631,s-2.572803
145_89,s8.010799,s5.983181,s314.261131
145_90,s8.697897,s6.187397,s230.574173
145_91,s10.109738,s5.931197,s108.981108
145_92,s10.182853,s9.055185,s133.694441
145_93,s8.427341,s6.919002,s-25.457334
145_94,s10.172372,s9.462219,s337.797179
145_95,s9.12873,s5.073249,s40.941117
145_96,s8.818328,s4.084952,s-174.196627
145_97,s11.263054,s9.5722,s607.86699
145_98,s10.187555,s7.075875,s42.162758
145_99,s11.425509,s6.395954,s-34.335645
145_100,s12.278231,s6.770586,s182.164032
145_101,s11.358654,s10.027081,s-55.792687
145_102,s12.851134,s8.636817,s-36.804756
145_103,s12.634647,s8.186977,s88.715618
145_104,s5.561964,s8.587688,s76.404585
145_105,s5.110134,s7.760322,s4.938744
145_106,s4.482445,s10.877292,s-148.804521
145_107,s4.827227,s5.609183,s160.706804
145_108,s6.371468,s6.984404,s253.121412
145_109,s4.551689,s7.581741,s414.938382
145_110,s5.947478,s10.414627,s-230.463375
145_111,s6.680985,s10.690182,s146.434301
145_112,s7.310497,s8.632484,s-190.114137
145_113,s6.046211,s11.102523,s127.795442
145_114,s8.750156,s9.469704,s-261.537704
145_115,s4.173368,s9.137316,s324.647283
145_116,s9.36258,s9.186463,s-35.50115
145_117,s10.846491,s10.188254,s-206.819998
145_118,s10.010398,s8.051534,s-136.512747
145_119,s10.678384,s5.724765,s355.006306
145_120,s8.398822,s8.452003,s371.345198
145_121,s11.774332,s7.227184,s333.776558
145_122,s10.70264,s10.812466,s47.111626
145_123,s10.713759,s6.725126,s312.687971
145_124,s12.782944,s10.778224,s-39.629128
145_125,s9.349798,s10.820661,s152.061348
145_126,s10.94999,s8.498295,s84.093548
145_127,s12.918513,s9.771671,s391.99554
145_128,s12.229922,s10.933783,s-548.183583
145_129,s12.372395,s9.924383,s477.190969
145_130,s4.167706,s9.916366,s-90.948725
145_131,s4.953908,s9.096639,s-21.190886
145_132,s5.611971,s7.238884,s153.613662
145_133,s5.173166,s11.103281,s165.536405
145_134,s4.606191,s8.739071,s157.614985
145_135,s7.380008,s9.784687,s-268.007799
145_136,s8.576415,s10.74277,s-273.277478
145_137,s9.177975,s9.95095,s443.901576
145_138,s7.95746,s8.901642,s445.330091
145_139,s9.055102,s11.073079,s74.789146
145_140,s10.059587,s10.756062,s55.953791
145_141,s9.709061,s10.045735,s-59.437758
145_142,s11.588826,s11.06611,s105.467163
145_143,s11.296875,s8.760765,s-54.548984
145_144,s7.246338,s7.339584,s-118.094212
146_0,s5.02517,s2.176195,s10.74078
146_1,s5.158583,s3.093887,s193.415937
146_2,s5.646808,s2.217949,s15.899995
146_3,s6.897855,s2.291791,s113.858028
146_4,s6.366671,s2.495261,s7.289143
146_5,s6.388452,s4.066096,s149.435642
146_6,s6.98505,s2.888882,s59.716578
146_7,s7.338858,s2.436825,s261.577826
146_8,s7.287314,s3.445826,s88.86106
146_9,s8.274987,s3.140571,s188.72209
146_10,s8.6929,s5.873399,s51.819119
146_11,s8.86212,s2.875398,s156.719547
146_12,s9.090958,s2.407714,s-108.757498
146_13,s8.736027,s3.309313,s367.067197
146_14,s10.235046,s2.213941,s-337.15378
146_15,s10.718618,s3.362,s127.327196
146_16,s10.845241,s2.432087,s59.543249
146_17,s11.085981,s3.738522,s270.293774
146_18,s11.728668,s2.370494,s-110.141421
146_19,s11.492025,s2.910633,s165.197438
146_20,s11.579973,s5.091021,s67.790883
146_21,s12.262721,s2.762884,s405.077027
146_22,s12.842709,s2.769542,s29.533798
146_23,s13.254982,s2.525446,s130.152295
146_24,s13.373597,s3.237253,s65.193654
146_25,s13.914208,s2.29721,s114.162895
146_26,s5.055105,s3.686225,s157.703077
146_27,s5.457996,s3.489445,s-50.839778
146_28,s5.863956,s3.208234,s176.981205
146_29,s6.571612,s5.45058,s-16.255014
146_30,s5.669644,s6.631454,s294.603496
146_31,s6.724156,s4.935763,s-187.849736
146_32,s7.768654,s3.299478,s7.72182
146_33,s6.34402,s6.192705,s-66.542614
146_34,s9.665297,s3.278299,s317.93186
146_35,s7.949471,s7.032005,s277.686945
146_36,s8.307407,s3.865815,s40.981018
146_37,s9.183819,s5.562317,s161.050156
146_38,s9.801233,s4.607867,s3.96153
146_39,s11.046463,s4.870373,s-188.630988
146_40,s9.611858,s2.741816,s40.991608
146_41,s11.506906,s5.8688,s3.674402
146_42,s12.097702,s3.575146,s466.087976
146_43,s11.576935,s8.606449,s-215.155286
146_44,s11.869195,s6.808444,s49.836342
146_45,s10.733361,s3.816115,s8.095982
146_46,s12.294025,s4.03418,s234.153803
146_47,s13.143931,s8.696487,s29.20835
146_48,s13.080369,s3.989086,s51.555261
146_49,s13.596932,s3.62327,s15.536933
146_50,s13.941403,s2.924495,s98.504584
146_51,s13.686435,s5.628719,s57.621604
146_52,s5.600901,s4.797298,s107.170138
146_53,s5.087794,s5.324858,s158.202394
146_54,s5.706574,s4.109145,s59.898231
146_55,s6.113743,s4.672121,s357.518824
146_56,s6.786357,s6.864171,s55.47441
146_57,s6.245015,s8.053967,s-3.738206
146_58,s7.912097,s7.963658,s-38.364493
146_59,s7.344482,s4.612749,s139.988965
146_60,s7.79066,s5.973793,s-20.837018
146_61,s8.067991,s5.109506,s138.160272
146_62,s8.469097,s7.731995,s259.588054
146_63,s8.609652,s5.211641,s406.77156
146_64,s9.601839,s8.472311,s26.341568
146_65,s9.491734,s4.284997,s114.85264
146_66,s8.579406,s4.46064,s288.465982
146_67,s10.261813,s4.182083,s-235.461835
146_68,s9.871932,s7.94489,s426.711808
146_69,s11.969166,s6.408693,s543.025828
146_70,s10.620559,s5.716894,s-38.622048
146_71,s12.784297,s5.404025,s42.77441
146_72,s12.099382,s5.065596,s389.329479
146_73,s12.753294,s5.052648,s202.024983
146_74,s13.936466,s4.326327,s56.535712
146_75,s13.776261,s6.711897,s188.640423
146_76,s13.192873,s7.437646,s36.509445
146_77,s13.879874,s9.132995,s87.262731
146_78,s5.083712,s6.373904,s384.305968
146_79,s5.715727,s5.551253,s-52.816372
146_80,s4.999489,s5.634425,s330.953443
146_81,s5.814989,s7.912704,s433.93095
146_82,s6.318469,s7.666695,s-105.192189
146_83,s6.989961,s8.874645,s-217.999859
146_84,s5.836456,s7.418246,s134.936613
146_85,s7.306859,s6.115002,s153.374857
146_86,s10.215721,s8.406181,s289.755114
146_87,s10.546975,s6.81594,s-10.425726
146_88,s8.656905,s6.390214,s-43.58442
146_89,s10.027351,s7.479457,s122.444143
